time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2019/07/11/09:09:53.071473,903,1562828993,71237087,map,0,1,47.0591236667,15.4582506667,405.3,"(0.35105625, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:09:54.071677,904,1562828994,71469068,map,0,1,47.0591236667,15.4582513333,405.3,"(0.35105625, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:09:55.071231,905,1562828995,70980072,map,0,1,47.0591238333,15.458252,405.3,"(0.35105625, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:09:56.067971,906,1562828996,67779064,map,0,1,47.0591238333,15.4582528333,405.2,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:09:57.071368,907,1562828997,71234941,map,0,1,47.0591238333,15.4582536667,405.2,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:09:58.071123,908,1562828998,70931911,map,0,1,47.0591238333,15.4582545,405.2,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:09:59.070806,909,1562828999,70637941,map,0,1,47.0591238333,15.4582551667,405.1,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:00.073558,910,1562829000,73362112,map,0,1,47.0591238333,15.4582558333,405.1,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:01.072045,911,1562829001,71830987,map,0,1,47.0591238333,15.4582563333,405.1,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:02.073175,912,1562829002,72627067,map,0,1,47.0591238333,15.458257,405.1,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:03.071537,913,1562829003,71388959,map,0,1,47.0591238333,15.4582573333,405.1,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:04.071646,914,1562829004,71527004,map,0,1,47.0591238333,15.4582576667,405.1,"(0.29593600000000003, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:05.072148,915,1562829005,71997880,map,0,1,47.0591238333,15.458258,405.0,"(0.29593600000000003, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:06.072533,916,1562829006,72232007,map,0,1,47.0591238333,15.4582585,405.0,"(0.29593600000000003, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:07.068453,917,1562829007,68263053,map,0,1,47.0591238333,15.4582586667,405.0,"(0.28858384000000004, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:08.071445,918,1562829008,71244955,map,0,1,47.0591235,15.4582588333,404.9,"(0.28858384000000004, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:09.072555,919,1562829009,72439908,map,0,1,47.0591235,15.4582588333,404.9,"(0.28858384000000004, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:10.073007,920,1562829010,72561979,map,0,1,47.0591233333,15.4582591667,404.9,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.45319824000000003, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:11.072591,921,1562829011,72406053,map,0,1,47.059123,15.4582593333,404.8,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.44408896, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:12.071430,922,1562829012,71247100,map,0,1,47.0591231667,15.4582596667,404.7,"(0.30669443999999996, 0.0, 0.0, 0.0, 0.48413764, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:10:13.071680,923,1562829013,71439027,map,0,1,47.059123,15.45826,404.6,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.44408896, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:14.069506,924,1562829014,69358110,map,0,1,47.0591228333,15.4582603333,404.6,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:15.073447,925,1562829015,73249101,map,0,1,47.0591226667,15.4582606667,404.6,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:16.073874,926,1562829016,73693990,map,0,1,47.0591223333,15.458261,404.6,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:17.071606,927,1562829017,71441888,map,0,1,47.0591221667,15.4582613333,404.6,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:18.069500,928,1562829018,69031953,map,0,1,47.059122,15.458262,404.7,"(0.27415696000000006, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:19.073157,929,1562829019,72678089,map,0,1,47.0591218333,15.4582623333,404.7,"(0.27415696000000006, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:20.071818,930,1562829020,71696996,map,0,1,47.0591216667,15.4582625,404.8,"(0.29888088999999995, 0.0, 0.0, 0.0, 0.46457856, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:10:21.076473,931,1562829021,76201915,map,0,1,47.0591215,15.4582628333,404.8,"(0.27415696000000006, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:22.072477,932,1562829022,72316884,map,0,1,47.0591213333,15.4582633333,404.8,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:23.072775,933,1562829023,72607994,map,0,1,47.0591211667,15.4582638333,404.8,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:24.071828,934,1562829024,71640968,map,0,1,47.0591208333,15.4582643333,404.9,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:25.068640,935,1562829025,68469047,map,0,1,47.0591206667,15.4582648333,404.9,"(0.30669443999999996, 0.0, 0.0, 0.0, 0.46457856, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:10:26.072114,936,1562829026,71995019,map,0,1,47.0591206667,15.4582655,405.0,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:27.072487,937,1562829027,72364091,map,0,1,47.0591206667,15.4582661667,405.0,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:28.072637,938,1562829028,72438955,map,0,1,47.0591206667,15.4582668333,405.1,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:29.074172,939,1562829029,73940992,map,0,1,47.0591206667,15.4582675,405.1,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:30.073623,940,1562829030,73474884,map,0,1,47.0591206667,15.458268,405.1,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:31.074225,941,1562829031,74034929,map,0,1,47.0591208333,15.4582683333,405.2,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:10:32.072500,942,1562829032,72351932,map,0,1,47.059121,15.4582686667,405.2,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.5292562500000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:33.070926,943,1562829033,70812940,map,0,1,47.0591211667,15.458269,405.3,"(0.35105625, 0.0, 0.0, 0.0, 0.5292562500000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:34.071476,944,1562829034,71167945,map,0,1,47.0591213333,15.458269,405.3,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:35.072353,945,1562829035,72036981,map,0,1,47.0591216667,15.4582691667,405.4,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:36.067361,946,1562829036,67116975,map,0,1,47.0591221667,15.4582695,405.4,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:37.074488,947,1562829037,74100971,map,0,1,47.0591223333,15.4582698333,405.4,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:38.073493,948,1562829038,73286056,map,0,1,47.0591225,15.45827,405.4,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:39.072566,949,1562829039,72380065,map,0,1,47.0591228333,15.4582703333,405.4,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:40.072297,950,1562829040,72113037,map,0,1,47.0591228333,15.4582705,405.4,"(0.33350625, 0.0, 0.0, 0.0, 0.5292562500000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:41.074249,951,1562829041,73908090,map,0,1,47.059123,15.4582706667,405.4,"(0.33350625, 0.0, 0.0, 0.0, 0.5292562500000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:42.071439,952,1562829042,71322917,map,0,1,47.0591231667,15.4582708333,405.3,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5292562500000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:43.074269,953,1562829043,74024915,map,0,1,47.0591231667,15.4582708333,405.3,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:44.071423,954,1562829044,71307897,map,0,1,47.059123,15.4582703333,405.3,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:45.073135,955,1562829045,72328090,map,0,1,47.0591226667,15.45827,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:46.072497,956,1562829046,72320938,map,0,1,47.0591223333,15.4582693333,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:47.067456,957,1562829047,67337036,map,0,1,47.0591221667,15.4582686667,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:48.072527,958,1562829048,72411060,map,0,1,47.0591218333,15.4582678333,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:49.073145,959,1562829049,72937965,map,0,1,47.0591215,15.4582671667,405.3,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:50.073339,960,1562829050,73040962,map,0,1,47.0591213333,15.4582666667,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:51.072024,961,1562829051,71909904,map,0,1,47.0591211667,15.4582658333,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.49702499999999994, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:52.072148,962,1562829052,72029113,map,0,1,47.0591206667,15.4582651667,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.49702499999999994, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:53.071595,963,1562829053,71440935,map,0,1,47.0591208333,15.4582646667,405.1,"(0.36048016000000005, 0.0, 0.0, 0.0, 0.55145476, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:10:54.069604,964,1562829054,69394111,map,0,1,47.0591208333,15.458264,405.0,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.49702499999999994, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:55.072096,965,1562829055,71902036,map,0,1,47.0591208333,15.4582633333,405.0,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.49702499999999994, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:56.072567,966,1562829056,72335958,map,0,1,47.0591208333,15.4582628333,405.0,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.49702499999999994, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:57.072438,967,1562829057,72303056,map,0,1,47.0591206667,15.4582623333,405.0,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.49702499999999994, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:58.070612,968,1562829058,70468902,map,0,1,47.0591205,15.4582618333,405.0,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:10:59.072556,969,1562829059,72443962,map,0,1,47.0591203333,15.4582615,405.0,"(0.33350625, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:00.073565,970,1562829060,73425054,map,0,1,47.0591201667,15.4582611667,405.0,"(0.33350625, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:01.074006,971,1562829061,73829889,map,0,1,47.05912,15.458261,405.0,"(0.33350625, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:02.072352,972,1562829062,72230100,map,0,1,47.0591198333,15.4582606667,405.0,"(0.33350625, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:03.072257,973,1562829063,72140932,map,0,1,47.0591196667,15.4582603333,405.0,"(0.33350625, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:04.071507,974,1562829064,71338891,map,0,1,47.0591191667,15.4582601667,405.0,"(0.33350625, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:05.069382,975,1562829065,69180965,map,0,1,47.059119,15.45826,405.0,"(0.34245904000000005, 0.0, 0.0, 0.0, 0.5464166399999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:11:06.071593,976,1562829066,71439981,map,0,1,47.0591188333,15.4582598333,405.0,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:07.072865,977,1562829067,72664022,map,0,1,47.0591186667,15.4582598333,405.1,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:08.072680,978,1562829068,72561025,map,0,1,47.0591183333,15.4582596667,405.2,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:09.073833,979,1562829069,73657035,map,0,1,47.0591181667,15.4582596667,405.3,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:10.073408,980,1562829070,73235034,map,0,1,47.0591178333,15.4582596667,405.4,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:11.072900,981,1562829071,72782993,map,0,1,47.0591175,15.4582596667,405.5,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:12.072634,982,1562829072,72488069,map,0,1,47.0591171667,15.4582596667,405.6,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:13.072834,983,1562829073,72688102,map,0,1,47.059117,15.4582598333,405.7,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:14.072122,984,1562829074,71943998,map,0,1,47.0591166667,15.4582601667,405.8,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5076562499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:15.073236,985,1562829075,72839021,map,0,1,47.0591166667,15.4582603333,405.9,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:16.068938,986,1562829076,68789005,map,0,1,47.0591166667,15.4582605,405.9,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:17.073345,987,1562829077,73124885,map,0,1,47.0591166667,15.4582606667,406.0,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:18.072863,988,1562829078,72731971,map,0,1,47.0591166667,15.4582606667,406.0,"(0.26708224, 0.0, 0.0, 0.0, 0.417316, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:19.073034,989,1562829079,72788953,map,0,1,47.0591166667,15.4582605,406.1,"(0.26708224, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:20.116763,990,1562829080,116630077,map,0,1,47.0591166667,15.4582605,406.1,"(0.26708224, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:21.073936,991,1562829081,73734998,map,0,1,47.0591165,15.4582603333,406.2,"(0.26708224, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:22.073456,992,1562829082,73282957,map,0,1,47.0591166667,15.4582601667,406.2,"(0.26708224, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:23.068986,993,1562829083,68862915,map,0,1,47.0591165,15.4582603333,406.3,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5184, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:24.072312,994,1562829084,72175979,map,0,1,47.0591163333,15.4582603333,406.3,"(0.26708224, 0.0, 0.0, 0.0, 0.42614784000000006, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:25.073757,995,1562829085,73635101,map,0,1,47.0591161667,15.4582603333,406.4,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5292562500000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:26.074262,996,1562829086,74095010,map,0,1,47.059116,15.4582601667,406.4,"(0.27415696000000006, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:27.070469,997,1562829087,70264101,map,0,1,47.0591156667,15.4582601667,406.5,"(0.27415696000000006, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:28.076043,998,1562829088,75783014,map,0,1,47.0591155,15.45826,406.7,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.4350721600000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:29.073277,999,1562829089,73081970,map,0,1,47.0591151667,15.45826,406.8,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.5292562500000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:30.073304,1000,1562829090,73168039,map,0,1,47.0591148333,15.4582601667,407.0,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:31.073954,1001,1562829091,73724985,map,0,1,47.0591143333,15.45826,407.1,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:32.074476,1002,1562829092,74335098,map,0,1,47.059114,15.45826,407.3,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:33.074337,1003,1562829093,74162960,map,0,1,47.0591138333,15.4582603333,407.4,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:34.070715,1004,1562829094,70386886,map,0,1,47.0591138333,15.4582605,407.5,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:35.074805,1005,1562829095,74665069,map,0,1,47.0591136667,15.4582605,407.6,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:36.073947,1006,1562829096,73827981,map,0,1,47.0591133333,15.4582606667,407.7,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:37.075927,1007,1562829097,75790882,map,0,1,47.0591131667,15.4582603333,407.7,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:38.072961,1008,1562829098,72810888,map,0,1,47.0591128333,15.4582601667,407.8,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5513062499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:39.074811,1009,1562829099,74671030,map,0,1,47.059113,15.4582603333,407.9,"(0.378225, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:40.073542,1010,1562829100,73318004,map,0,1,47.059113,15.4582605,408.0,"(0.378225, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:41.074315,1011,1562829101,73761940,map,0,1,47.0591131667,15.4582606667,408.1,"(0.36905625000000003, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:42.077691,1012,1562829102,77555894,map,0,1,47.0591135,15.4582605,408.2,"(0.38900169000000007, 0.0, 0.0, 0.0, 0.5929, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:11:43.074495,1013,1562829103,74275016,map,0,1,47.0591138333,15.4582603333,408.4,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:44.073960,1014,1562829104,73822975,map,0,1,47.059114,15.4582601667,408.4,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5513062499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:45.070577,1015,1562829105,70411920,map,0,1,47.0591141667,15.45826,408.5,"(0.3600000000000001, 0.0, 0.0, 0.0, 0.5513062499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:46.074164,1016,1562829106,74039936,map,0,1,47.0591141667,15.4582598333,408.5,"(0.35105625, 0.0, 0.0, 0.0, 0.5513062499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:47.074772,1017,1562829107,74397087,map,0,1,47.0591141667,15.4582593333,408.5,"(0.37002889000000005, 0.0, 0.0, 0.0, 0.58110129, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:11:48.072848,1018,1562829108,72659015,map,0,1,47.0591141667,15.458259,408.4,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:49.074341,1019,1562829109,74074029,map,0,1,47.0591143333,15.4582588333,408.3,"(0.35105625, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:50.073148,1020,1562829110,72895050,map,0,1,47.0591143333,15.4582586667,408.1,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:51.073059,1021,1562829111,72933912,map,0,1,47.0591143333,15.4582585,408.0,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:52.073246,1022,1562829112,73123931,map,0,1,47.0591143333,15.4582581667,408.0,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.44408896, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:53.073890,1023,1562829113,73386907,map,0,1,47.0591146667,15.4582578333,407.8,"(0.30669443999999996, 0.0, 0.0, 0.0, 0.48413764, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:11:54.073949,1024,1562829114,73833942,map,0,1,47.059115,15.4582573333,407.7,"(0.2813241600000001, 0.0, 0.0, 0.0, 0.44408896, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:55.074511,1025,1562829115,74393033,map,0,1,47.0591155,15.458257,407.5,"(0.27415696000000006, 0.0, 0.0, 0.0, 0.45319824000000003, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:56.071021,1026,1562829116,70565938,map,0,1,47.0591161667,15.4582571667,407.3,"(0.27415696000000006, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:11:57.076582,1027,1562829117,73251962,map,0,1,47.0591165,15.4582571667,407.2,"(0.33350625, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:58.074169,1028,1562829118,73877096,map,0,1,47.059117,15.4582573333,407.0,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:11:59.075393,1029,1562829119,75222969,map,0,1,47.0591171667,15.4582573333,406.9,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:12:00.076318,1030,1562829120,76045989,map,0,1,47.0591173333,15.4582571667,406.7,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
