,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance,yaw
631,2019/07/11/09:07:47.534583,631,1562828866,345837263,odom,base_link,15.265998486099999,-14.2494845905,-0.0581650562837,-0.0744087652397,0.143456914924,-0.28138437457800003,0.945889149404,"(1.5039878235256765e-05, -5.119202796777245e-06, 1.1237011676712427e-06, -4.967302302816279e-08, -4.564160249742599e-08, 2.475431983839371e-07, -5.119185971125262e-06, 3.052783358725719e-05, 6.672772087767953e-06, 1.335284451897678e-07, 1.8293364689725422e-07, -7.87224166742817e-07, 1.1237134458497167e-06, 6.672767540294444e-06, 7.092912710504606e-06, 9.644655563079141e-08, 2.415920334897237e-07, -1.1264108223940639e-07, -4.967272815292745e-08, 1.3352700989344157e-07, 9.644629983540653e-08, 9.288825708608783e-09, 5.214733977965125e-09, -1.463671850387982e-09, -4.564101985238267e-08, 1.8293374637323723e-07, 2.415924313936557e-07, 5.2147464124630005e-09, 1.1765034280131204e-08, -3.008270077486941e-09, 2.4754311311880883e-07, -7.872232004046964e-07, -1.1264106092312431e-07, -1.4637078216139798e-09, -3.0082683011301015e-09, 2.4106061147222135e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6051081133406997
632,2019/07/11/09:07:48.543122,632,1562828867,412606263,odom,base_link,15.389075855,-14.3098238917,-0.04923993407,-0.07304776373810001,0.143702895755,-0.282551416327,0.945609961399,"(4.085637101525208e-06, 7.033101496745076e-07, -1.1283008234386216e-06, -9.479395934874901e-09, -6.000997387900497e-08, 1.4181905427790298e-08, 7.033105475784396e-07, 1.7040508737409255e-06, -1.6693022075742192e-07, -1.0101211422863798e-08, -1.655571502112707e-08, -4.329580605144656e-08, -1.1282999139439198e-06, -1.6692975179921632e-07, 1.3162893992557656e-06, 1.6527247126418843e-08, 5.8621196785679786e-08, 2.168776713773468e-09, -9.479959928171411e-09, -1.0101463665534993e-08, 1.652739811675019e-08, 1.0520909476952056e-08, 3.3639755425696194e-09, 2.7568833882440913e-09, -6.000992414101347e-08, -1.6555677717633444e-08, 5.862117902211139e-08, 3.3639671048746322e-09, 6.231933191713779e-09, 7.591098305503863e-10, 1.4181828156267784e-08, -4.32957492080277e-08, 2.168806689795133e-09, 2.756881611887252e-09, 7.591116624183769e-10, 4.156808675048751e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6073931855541584
633,2019/07/11/09:07:49.606908,633,1562828868,479270263,odom,base_link,15.678611919000002,-14.193242684300001,-0.182165746756,-0.0713192552639,0.149543085241,-0.290318616229,0.9424783979260001,"(8.895429346011952e-06, -1.2926309409522219e-06, -3.6176325011183508e-06, -2.0823168966899175e-08, -1.5427744415319466e-07, 8.173301324632121e-08, -1.2926346926178667e-06, 3.357117293489864e-06, 2.3319663000620494e-07, -2.7993502627055022e-08, -8.401279671943485e-09, -1.1478528705310964e-07, -3.6176325011183508e-06, 2.3319543629440886e-07, 3.6914084375894163e-06, 4.9323716666549444e-08, 1.684427104464703e-07, -6.931960783163049e-09, -2.082229855204787e-08, -2.79944032399726e-08, 4.9323450213023534e-08, 4.1213159107655883e-08, 1.2218787759366023e-08, 9.53683176874165e-09, -1.5427713151439093e-07, -8.401634943311365e-09, 1.6844263939219672e-07, 1.2218804634755998e-08, 2.0173718695559728e-08, 2.904644524903688e-09, 8.173294929747499e-08, -1.1478520889340871e-07, -6.93189949885209e-09, 9.53680157067538e-09, 2.904634976985676e-09, 1.3477483129520351e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6258137601790099
634,2019/07/11/09:07:50.646593,634,1562828869,546018263,odom,base_link,15.7738526931,-14.2233793474,-0.197895467168,-0.0708805350276,0.13896805349400002,-0.293493639834,0.943146496171,"(8.947883429755166e-07, -3.962295238579827e-07, -2.591903296433884e-07, -1.4702944417521735e-10, -1.1901533092384398e-08, 1.5752300797089447e-08, -3.9622966596652986e-07, 3.8387716472243483e-07, 1.4789617353017093e-07, -3.640126200465943e-09, 4.940795328423064e-09, -1.5015192644796116e-08, -2.591904433302261e-07, 1.478961451084615e-07, 2.3513175051448343e-07, 4.853070389998493e-09, 1.1743715333523141e-08, -3.861998720822157e-09, -1.4704398809683994e-10, -3.6401059944068948e-09, 4.8530743868013815e-09, 4.983930157465011e-09, 1.4643395385149915e-09, 1.3359061634687919e-09, -1.1901548191417533e-08, 4.940797548869114e-09, 1.1743733985269955e-08, 1.4643402046488063e-09, 2.1576389563904286e-09, 1.9202184287081536e-10, 1.57523256660852e-08, -1.5015196197509795e-08, -3.862006270338725e-09, 1.3359068296026066e-09, 1.9202144041496894e-10, 1.904599145063912e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6283197517690251
635,2019/07/11/09:07:51.680874,635,1562828870,546160263,odom,base_link,15.9978376522,-14.3506693124,-0.207450176282,-0.0688695390733,0.14044439754899998,-0.301259892305,0.9406247046899999,"(1.3228279385657515e-05, -2.437195007587434e-06, -3.911456133209867e-06, -8.937632856031996e-09, -1.835892931012495e-07, 1.7315902312020626e-07, -2.43719568970846e-06, 5.728311407438014e-06, 1.3836545349477092e-06, 2.81174084015845e-09, 3.721942931633748e-08, -1.7446923550323845e-07, -3.911456587957218e-06, 1.3836556718160864e-06, 4.4586945477931295e-06, 3.686804816993572e-08, 1.7906646121446101e-07, -4.918003071452404e-08, -8.937548479082125e-09, 2.8115825223551383e-09, 3.686828264903852e-08, 2.1019836538016534e-08, 5.9365299343028255e-09, 4.637260797579756e-09, -1.8358879572133446e-07, 3.72194435271922e-08, 1.7906639016018744e-07, 5.936520608429419e-09, 1.341356892226031e-08, -7.467143570139001e-10, 1.7315932154815528e-07, -1.7446912181640073e-07, -4.917995610753678e-08, 4.637254136241609e-09, -7.467189089283011e-10, 1.0900882863040806e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6449887978276716
636,2019/07/11/09:07:52.750805,636,1562828871,612808263,odom,base_link,16.1835250012,-14.4704323181,-0.232427159816,-0.0753233555294,0.134120997746,-0.307227641194,0.939121465286,"(6.340557774819899e-06, -2.662158749444643e-06, -1.698128698990331e-06, -3.239070878180428e-08, -9.350681295927643e-08, 1.0615834611371611e-07, -2.6621594315656694e-06, 2.1728608317062026e-06, 9.211542533194006e-07, 1.1709140324001055e-08, 4.2135642530638506e-08, -7.33060119273432e-08, -1.6981304042928969e-06, 9.211547649101703e-07, 1.3081396446068538e-06, 2.7163055804635405e-08, 6.166771271409743e-08, -2.704809531905994e-08, -3.239108536945423e-08, 1.1709280656191368e-08, 2.7163093108129033e-08, 9.34783539463524e-09, 3.772970380566676e-09, 1.5307571876732595e-09, -9.350671348329342e-08, 4.2135617661642755e-08, 6.166771981952479e-08, 3.772967716031417e-09, 5.773287181654041e-09, -8.846695598307974e-10, 1.0615826084858782e-07, -7.330597640020642e-08, -2.7048056239209473e-08, 1.5307635159444999e-09, -8.846696708530999e-10, 4.621033777851835e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6564329594123898
637,2019/07/11/09:07:53.811873,637,1562828872,679577263,odom,base_link,16.3400049372,-14.5767053015,-0.255559840533,-0.0829139562814,0.127793655531,-0.309679944333,0.938558676662,"(0.0009764251299202442, -0.00037071507540531456, -0.00031862754258327186, -3.2431530598842073e-06, -1.6151092495420016e-05, 1.824708488129545e-05, -0.00037071507540531456, 0.00025784914032556117, 0.00012945811613462865, 2.51775304604962e-07, 5.739441803598311e-06, -1.0552947969699744e-05, -0.00031862774631008506, 0.00012945821799803525, 0.00018632005958352238, 3.890344487444963e-06, 9.679602953838184e-06, -5.346483249013545e-06, -3.2431814815936377e-06, 2.5179048179779784e-07, 3.890359039360192e-06, 1.8493444713385543e-06, 7.998585829227522e-07, 3.6357872090775345e-07, -1.6151117961271666e-05, 5.739457265008241e-06, 9.67962114373222e-06, 7.998581850188202e-07, 1.0757253221527208e-06, -1.2023905071600893e-07, 1.8247093976242468e-05, -1.0552945241215639e-05, -5.346480065782089e-06, 3.6357945987219864e-07, -1.2023841122754675e-07, 7.826677688171912e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6604837997873627
638,2019/07/11/09:07:54.839758,638,1562828873,746340263,odom,base_link,16.2756698389,-14.7911639375,-0.296946160141,-0.0874229843902,0.135465879647,-0.28441913896,0.945046015094,"(1.2723303370876238e-05, -5.30266606801888e-06, -5.451102424558485e-06, 2.2566450041949793e-08, -2.2051177950288547e-07, 2.6989565071744437e-07, -5.302664249029476e-06, 4.010489647043869e-06, 2.685025719983969e-06, -4.862632962954194e-08, 9.142760148961315e-08, -1.799288895654172e-07, -5.451104698295239e-06, 2.685028448468074e-06, 4.166453891230049e-06, 2.6910123906986883e-08, 1.8479002505955577e-07, -1.1486353201917154e-07, 2.2565901147686418e-08, -4.8626205284563184e-08, 2.6910154105053152e-08, 4.746366144559033e-08, 1.6466815466742446e-08, 1.2086486478324332e-08, -2.2051224846109108e-07, 9.142781465243388e-08, 1.8479020980066707e-07, 1.646680658495825e-08, 2.2780353603479853e-08, -1.0750239587409283e-09, 2.698953096569312e-07, -1.799288043002889e-07, -1.1486329754006874e-07, 1.2086497136465368e-08, -1.0750077494847687e-09, 1.794685999811918e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6108995773738038
639,2019/07/11/09:07:55.786960,639,1562828874,746365263,odom,base_link,16.381079233599998,-14.824688693499999,-0.272009498086,-0.0911898532529,0.13447680213500002,-0.265996929583,0.950182105601,"(5.2339278227009345e-06, -1.3516283843273413e-06, -1.7798420230974443e-06, 2.188870418251554e-09, -7.772058552291128e-08, 8.019232211609051e-08, -1.35162895276153e-06, 1.5788498330948642e-06, 6.762057864762028e-07, -6.2752714136138366e-09, 2.1585099929666285e-08, -5.4912181468580457e-08, -1.779841340976418e-06, 6.762057864762028e-07, 1.507632646280399e-06, 1.378554825848255e-09, 5.755688547992577e-08, -2.937404453007275e-08, 2.1888624246457766e-09, -6.275275854505935e-09, 1.378572367372044e-09, 8.273664420244131e-09, 2.421181477529899e-09, 2.14910444995553e-09, -7.772061394462071e-08, 2.158511236416416e-08, 5.755689969078048e-08, 2.421181255485294e-09, 4.332838088316748e-09, -6.31179664090098e-10, 8.019229369438108e-08, -5.4912160152298384e-08, -2.9374030319218036e-08, 2.1491033397325054e-09, -6.311789979562832e-10, 3.825773475796268e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5725244568617457
640,2019/07/11/09:07:56.625282,640,1562828875,679752263,odom,base_link,16.6627530505,-14.9720710423,-0.363466500928,-0.0942203047297,0.139447234817,-0.24618574378199998,0.954499650307,"(4.6107674279483035e-05, -9.563104867993388e-06, -1.7765141819836572e-05, 4.109442031108301e-08, -7.500248102587648e-07, 6.07005461006338e-07, -9.563113962940406e-06, 1.8551225366536528e-05, 6.256842425500508e-06, -2.402666687828514e-08, 1.851959439136408e-07, -5.459608587443654e-07, -1.7765132724889554e-05, 6.256845608731965e-06, 1.949806210177485e-05, -7.562518788972739e-08, 6.871130153740523e-07, -2.699479466627963e-07, 4.109626061676863e-08, -2.4026146405731197e-08, -7.562486104006894e-08, 2.693835732259231e-08, 5.00759700372555e-09, 6.999689716735702e-09, -7.500261745008174e-07, 1.8519577338338422e-07, 6.871138111819164e-07, 5.007594783279501e-09, 3.211640020595041e-08, -8.315500288347266e-09, 6.070061431273643e-07, -5.459615408653917e-07, -2.6994871404895093e-07, 6.999679502683875e-09, -8.315521604629339e-09, 2.405815102690667e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5336595454984233
641,2019/07/11/09:07:57.639063,641,1562828876,546518263,odom,base_link,17.0553161566,-15.112600382,-0.488991793186,-0.0869491137505,0.153579980234,-0.25097598535,0.951768929976,"(8.765886013861746e-05, -4.238651854393538e-06, -9.3973121693125e-06, 1.5857622992498932e-09, -6.940377943465137e-07, 7.6282339023237e-07, -4.238697783875978e-06, 0.00011682926560752094, 2.474336542945821e-05, -3.145944305060766e-08, 5.827379254697007e-07, -3.0453045383183053e-06, -9.397378562425729e-06, 2.4743343601585366e-05, 0.00010111041774507612, -2.547703275013191e-07, 3.230048605473712e-06, -5.35630192644021e-07, 1.5722146917696023e-09, -3.1458665006312e-08, -2.5476822429482127e-07, 5.648831091775719e-08, 4.026074140739411e-09, 1.2705949181679443e-08, -6.940371122254874e-07, 5.82738607590727e-07, 3.2300497423420893e-06, 4.025911159999396e-09, 1.1892242923750018e-07, -1.2329318010984025e-08, 7.628244134139095e-07, -3.045302264581551e-06, -5.356294536795758e-07, 1.2706089513869756e-08, -1.2329269161170942e-08, 9.501180642246254e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5478034726724672
642,2019/07/11/09:07:58.736093,642,1562828877,546539263,odom,base_link,17.1779545681,-15.1866745851,-0.503837205815,-0.0962563147226,0.138037919694,-0.265487814474,0.949313686285,"(1.1485108188935556e-05, 2.2439110125560546e-06, -1.9238743789173895e-06, 2.575582191965964e-09, -1.7250336270535627e-07, -3.19103299339929e-09, 2.2439114673034055e-06, 6.119140380178578e-06, -6.396696221599996e-07, 9.806186085370427e-09, -6.604385305308824e-08, -1.7087783987790317e-07, -1.923868467201828e-06, -6.396683147613658e-07, 4.963009814673569e-06, -2.51406184759162e-08, 1.9122364847135032e-07, 2.020895983889659e-08, 2.574225277385267e-09, 9.805959599873404e-09, -2.514049768365112e-08, 1.598660404056318e-08, 2.0113160026369314e-09, 4.106554651883698e-09, -1.7250344797048456e-07, -6.604389568565239e-08, 1.912237195256239e-07, 2.0112977949793276e-09, 1.1452711667914173e-08, 1.9484354130128168e-09, -3.190608666159278e-09, -1.7087764092593716e-07, 2.020904332766804e-08, 4.106555095972908e-09, 1.948434524834397e-09, 8.987838917562385e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5738330148093652
643,2019/07/11/09:07:59.685902,643,1562828878,613298263,odom,base_link,17.2508659207,-15.3232398967,-0.584795680694,-0.09946388273739999,0.129402472711,-0.264809995377,0.9503881325200001,"(8.789790626906324e-06, 2.3008631160337245e-06, -2.1745879621448694e-06, -9.208370954638667e-09, -1.4117881619313266e-07, 9.60824042550712e-09, 2.3008619791653473e-06, 5.051032530900557e-06, 4.283549799311004e-07, -1.1998239735078187e-08, -2.261740306153115e-08, -1.2144904815158952e-07, -2.1745906906289747e-06, 4.283549799311004e-07, 3.890431344188983e-06, -1.1818360734494604e-09, 1.45741722690218e-07, -1.8519095590363577e-08, -9.20827236683408e-09, -1.1998025684079039e-08, -1.1818794831697232e-09, 1.3972462298283972e-08, 3.5682408139336985e-09, 3.802981485279133e-09, -1.4117887303655152e-07, -2.261764286970447e-08, 1.4574153794910671e-07, 3.5682414800675133e-09, 9.346304175039677e-09, 5.958120108395804e-10, 9.60833013152751e-09, -1.2144892025389709e-07, -1.851908848493622e-08, 3.8029868143496515e-09, 5.958055160348863e-10, 6.243394690130799e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5695527406860228
644,2019/07/11/09:08:00.711773,644,1562828879,613333263,odom,base_link,17.2912705748,-15.3793149706,-0.614875061295,-0.0989221095949,0.135962679844,-0.267777664589,0.948695782783,"(4.238424480718095e-06, 7.137763304854161e-07, -1.9927144876419334e-06, 2.9866442652348724e-09, -9.342559792457905e-08, 1.1428881840913618e-08, 7.137754209907143e-07, 2.806172005875851e-06, 2.0431826897038263e-07, 7.855585071325777e-10, -4.5778518753536446e-09, -7.3804578448744e-08, -1.9927156245103106e-06, 2.043181410726902e-07, 2.0919242160744034e-06, -4.0415475410782165e-09, 8.376668603204962e-08, -1.7688957854034015e-08, 2.9866504824838103e-09, 7.855655015376328e-10, -4.041539103383229e-09, 5.5509854490765065e-09, 1.1079295259008859e-09, 1.0786392889983176e-09, -9.342558371372434e-08, -4.5778580926025825e-09, 8.376663629405812e-08, 1.107929081811676e-09, 4.832278133193313e-09, -3.2317987175289886e-10, 1.1428911150801468e-08, -7.380455002703457e-08, -1.768894186682246e-08, 1.0786391779760152e-09, -3.231799550196257e-10, 3.385518088094841e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5782824869579499
645,2019/07/11/09:08:01.713557,645,1562828880,613470263,odom,base_link,17.2837565,-15.380137619600001,-0.617881460314,-0.0987267274392,0.135847394658,-0.26734050406,0.94885592876,"(5.335303967513028e-07, -1.1796893772952899e-07, -1.6752989040469402e-07, -8.321828226520722e-10, -8.358126635243934e-09, 7.056166317909174e-09, -1.179689022023922e-07, 3.7613159520333284e-07, 1.210580080623913e-07, -4.139274756287392e-10, 3.347683463772455e-09, -1.1326773297071213e-08, -1.6752983356127515e-07, 1.2105793700811773e-07, 2.889619850066083e-07, -2.1410288472689665e-11, 1.0469822342429325e-08, -3.732611997264712e-09, -8.324017586325283e-10, -4.1388548144283277e-10, -2.1366217822782474e-11, 9.801420786104131e-10, 2.5270935344323675e-10, 2.2543475419745107e-10, -8.3581701559865e-09, 3.34769856280559e-09, 1.0469844546889817e-08, 2.5270685544143134e-10, 6.518710016223395e-10, -7.417154390676473e-11, 7.056082829137722e-09, -1.1326737769934425e-08, -3.732582687376862e-09, 2.2543777955519317e-10, -7.416931652182157e-11, 5.695411919859339e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5772848683034912
646,2019/07/11/09:08:02.716332,646,1562828881,613479263,odom,base_link,17.2785683274,-15.378589110899998,-0.6181870481399999,-0.0986108995647,0.13581475930700002,-0.267357085002,0.948867973293,"(1.4386922657649848e-06, -3.1874918704488664e-07, -4.517731611031195e-07, -2.261725029484296e-09, -2.252801323265885e-08, 1.901632273870746e-08, -3.187491302014678e-07, 1.0156456937693292e-06, 3.2701703389648173e-07, -1.1142854416945625e-09, 9.05177266474766e-09, -3.058390163346303e-08, -4.5177313268141006e-07, 3.270168349445157e-07, 7.796718932695512e-07, -3.327787351237177e-11, 2.8248440031575228e-08, -1.007372052441724e-08, -2.2623158901780016e-09, -1.1141714217899334e-09, -3.3158805562427673e-11, 2.6457671609136924e-09, 6.811835540077027e-10, 6.075882019729306e-10, -2.252813402492393e-08, 9.051813520954965e-09, 2.8248507533135125e-08, 6.811768926695549e-10, 1.7573955624072823e-09, -2.0084175988976938e-10, 1.9016097141388855e-08, -3.05838057101937e-08, -1.0073641476537887e-08, 6.075963066010104e-10, -2.008357646854364e-10, 1.5364624017522033e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5772848683035449
647,2019/07/11/09:08:03.709317,647,1562828882,613494263,odom,base_link,17.351406233,-15.4263542898,-0.627987455274,-0.10175500763699999,0.134521355078,-0.266364058689,0.948999531974,"(4.964619165548356e-06, -3.3974129109992646e-07, -1.3823769222653937e-06, -6.681819542109224e-09, -7.519481926010485e-08, 4.595814573349344e-08, -3.397416890038585e-07, 3.4997081002074992e-06, 9.015313366944611e-07, -6.753441139650818e-10, 1.9845471044277474e-08, -9.784869803297624e-08, -1.3823779454469332e-06, 9.015310524773668e-07, 2.177769829359022e-06, -3.5865532765910757e-10, 7.955615188848242e-08, -2.893270867332376e-08, -6.681526443230723e-09, -6.752425285583286e-10, -3.5885155957871007e-10, 6.705124455663736e-09, 1.7291834630839276e-09, 1.4853830387906442e-09, -7.519448530501904e-08, 1.9845469267920635e-08, 7.955604530707205e-08, 1.7291925669127295e-09, 4.8487143189390736e-09, -5.510503164884994e-10, 4.595811375907033e-08, -9.784855592442909e-08, -2.8932715778751117e-08, 1.4853845931028786e-09, -5.510533140906659e-10, 4.407192388811154e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5752579943144066
648,2019/07/11/09:08:04.671081,648,1562828883,613636263,odom,base_link,17.431435803499998,-15.542949450899998,-0.688830161274,-0.100979936139,0.140238665082,-0.276194399529,0.945437900119,"(1.0780476259242278e-05, 1.4131554735286045e-06, -3.590635060390923e-06, 2.5402748349279136e-08, -1.752324578774278e-07, 3.346332988485301e-08, 1.4131520629234728e-06, 8.316758794535417e-06, 8.211641784328094e-07, 3.2944280636826306e-09, -1.002887994872026e-08, -2.2225313500712218e-07, -3.5906361972593004e-06, 8.211631552512699e-07, 5.128144493937725e-06, -2.0422911362061313e-08, 1.875421133945565e-07, -3.53941764785759e-08, 2.5402668413221363e-08, 3.2945566275088822e-09, -2.042274438451841e-08, 1.5801269626081194e-08, 2.477124727562341e-09, 3.2348623779654417e-09, -1.752325431425561e-07, -1.0028890606861296e-08, 1.8754218444883008e-07, 2.4771178441795882e-09, 1.0266957950477718e-08, 1.4967110884001045e-10, 3.346347199340016e-08, -2.2225319185054104e-07, -3.5394283059986265e-08, 3.2348654865899107e-09, 1.4966813899341957e-10, 9.104039300211753e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5980766254406443
